photo_id,site,depth,net,preservation_method,family,subgroup,standard_length,caudal_fin_length,stage,damaged,not_calibrated
EZ08_4_F_019_LAB,8,50,4,formalin,labrid,TBD,3.69,0.76,POS,,
EZ08_4_F_019_LAB,8,50,4,formalin,labrid,TBD,3.88,0.44,POS,,
EZ08_4_F_019_LAB,8,50,4,formalin,labrid,TBD,4.57,0.62,POS,,
EZ08_4_F_020_LAB,8,50,4,formalin,labrid,TBD,3.66,0.84,POS,,
EZ08_4_F_020_LAB,8,50,4,formalin,labrid,TBD,3.21,0.69,FLE,,
EZ08_4_F_020_LAB,8,50,4,formalin,labrid,TBD,4.07,0.58,POS,,
EZ08_4_F_020_LAB,8,50,4,formalin,labrid,TBD,3.23,0,PRE,,
EZ08_4_F_020_LAB,8,50,4,formalin,labrid,TBD,6.68,1.24,POS,,
EZ08_4_F_021_LAB,8,50,4,formalin,labrid,TBD,3.38,0.34,FLE,,
EZ08_4_F_021_LAB,8,50,4,formalin,labrid,TBD,3.65,0.56,POS,,
EZ08_4_F_021_LAB,8,50,4,formalin,labrid,TBD,3.74,0.91,POS,,
EZ08_4_F_021_LAB,8,50,4,formalin,labrid,TBD,3.21,0.5,FLE,,
EZ08_4_F_021_LAB,8,50,4,formalin,labrid,TBD,4.68,0.77,FLE,,
EZ08_4_F_021_LAB,8,50,4,formalin,labrid,TBD,5.17,0.75,POS,,
EZ08_4_F_022_LAB,8,50,4,formalin,labrid,TBD,2.72,0.3,FLE,,
EZ08_4_F_022_LAB,8,50,4,formalin,labrid,TBD,5.06,1.25,POS,,
EZ08_4_F_022_LAB,8,50,4,formalin,labrid,TBD,4,0.89,POS,,
EZ08_4_F_022_LAB,8,50,4,formalin,labrid,TBD,3.29,0.31,FLE,,
EZ08_4_F_022_LAB,8,50,4,formalin,labrid,TBD,5.9,0.63,POS,,
EZ08_5_E_001_SYD,8,100,5,ethanol,synodontid,TBD,18.93,2.43,POS,,
EZ08_5_E_002_SYD,8,100,5,ethanol,synodontid,TBD,14.42,1.29,POS,,
EZ08_5_E_002_SYD,8,100,5,ethanol,synodontid,TBD,11.43,0,PRE,,
EZ08_5_E_002_SYD,8,100,5,ethanol,synodontid,TBD,11.51,1.13,FLE,,
EZ08_5_E_003_MUL,8,100,5,ethanol,mullid,TBD,13.23,3.06,POS,,
EZ08_5_E_004_SCO,8,100,5,ethanol,scorpaenid,TBD,5.82,1.46,POS,,
EZ08_5_E_004_SCO,8,100,5,ethanol,scorpaenid,TBD,5.53,1.48,POS,,
EZ08_5_E_004_SCO,8,100,5,ethanol,scorpaenid,TBD,5.3,1.38,POS,,
EZ08_5_E_004_SCO,8,100,5,ethanol,scorpaenid,TBD,5.37,1.47,POS,,
EZ08_5_E_004_SCO,8,100,5,ethanol,scorpaenid,TBD,5.3,1.59,POS,,
EZ08_5_E_005_LAB,8,100,5,ethanol,labrid,TBD,3.69,1.11,FLE,,
EZ08_5_E_005_LAB,8,100,5,ethanol,labrid,TBD,9.83,1.88,POS,,
EZ08_5_E_005_LAB,8,100,5,ethanol,labrid,TBD,4.47,1.4,POS,,
EZ08_5_E_005_LAB,8,100,5,ethanol,labrid,TBD,5.6,1.17,POS,,
EZ08_5_E_005_LAB,8,100,5,ethanol,labrid,TBD,3.6,0.94,FLE,,
EZ08_5_E_005_LAB,8,100,5,ethanol,labrid,TBD,7.34,1.55,POS,,
EZ08_5_E_006_LAB,8,100,5,ethanol,labrid,TBD,7.24,1.19,POS,,
EZ08_5_E_006_LAB,8,100,5,ethanol,labrid,TBD,6.35,1.45,POS,,
EZ08_5_E_006_LAB,8,100,5,ethanol,labrid,TBD,9.58,1.23,POS,,
EZ08_5_E_006_LAB,8,100,5,ethanol,labrid,TBD,5.89,1.24,POS,,
EZ08_5_E_006_LAB,8,100,5,ethanol,labrid,TBD,5.26,0.59,POS,,
EZ08_5_E_006_LAB,8,100,5,ethanol,labrid,TBD,5.67,1,POS,,
EZ08_5_E_007_LAB,8,100,5,ethanol,labrid,TBD,3.63,0.71,FLE,,
EZ08_5_E_007_LAB,8,100,5,ethanol,labrid,TBD,9.37,2.02,POS,,
EZ08_5_E_007_LAB,8,100,5,ethanol,labrid,TBD,5.11,1.07,POS,,
EZ08_5_E_007_LAB,8,100,5,ethanol,labrid,TBD,10.55,2.38,POS,,
EZ08_5_E_007_LAB,8,100,5,ethanol,labrid,TBD,4.8,1.03,POS,,
EZ08_5_E_007_LAB,8,100,5,ethanol,labrid,TBD,5.37,1.08,POS,,
EZ08_5_E_008_LAB,8,100,5,ethanol,labrid,TBD,3.9,0.99,POS,,
EZ08_5_E_008_LAB,8,100,5,ethanol,labrid,TBD,5.67,1.04,POS,,
EZ08_5_E_008_LAB,8,100,5,ethanol,labrid,TBD,10.43,1.67,POS,,
EZ08_5_E_008_LAB,8,100,5,ethanol,labrid,TBD,5.52,1.58,POS,,
EZ08_5_E_008_LAB,8,100,5,ethanol,labrid,TBD,6.93,1.75,POS,,
EZ08_5_E_009_LAB,8,100,5,ethanol,labrid,TBD,9.69,1.61,POS,,
EZ08_5_E_009_LAB,8,100,5,ethanol,labrid,TBD,7.18,2.06,POS,,
EZ08_5_E_009_LAB,8,100,5,ethanol,labrid,TBD,9.52,2.12,POS,,
EZ08_5_E_009_LAB,8,100,5,ethanol,labrid,TBD,9.49,1.77,POS,,
EZ08_5_E_010_LAB,8,100,5,ethanol,labrid,TBD,8.66,1.98,POS,,
EZ08_5_E_010_LAB,8,100,5,ethanol,labrid,TBD,7.01,1.19,POS,,
EZ08_5_E_010_LAB,8,100,5,ethanol,labrid,TBD,7.63,0.98,POS,,
EZ08_5_E_010_LAB,8,100,5,ethanol,labrid,TBD,8.17,1.44,POS,,
EZ08_5_E_010_LAB,8,100,5,ethanol,labrid,TBD,3.98,1.13,FLE,,
EZ08_5_E_011_LAB,8,100,5,ethanol,labrid,TBD,5.05,1.21,FLE,,
EZ08_5_E_012_LAB,8,100,5,ethanol,labrid,TBD,6.91,1.48,POS,,
EZ08_5_E_012_LAB,8,100,5,ethanol,labrid,TBD,4.83,1.25,POS,,
EZ08_5_E_012_LAB,8,100,5,ethanol,labrid,TBD,5.1,1.09,FLE,,
EZ08_5_E_012_LAB,8,100,5,ethanol,labrid,TBD,9.83,1.79,POS,,
EZ08_5_E_012_LAB,8,100,5,ethanol,labrid,TBD,9.63,0.95,POS,,
EZ08_5_F_001_SYD,8,100,5,formalin,synodontid,TBD,9.85,0.69,FLE,,
EZ08_5_F_002_SCO,8,100,5,formalin,scorpaenid,TBD,3.98,1.11,POS,,
EZ08_5_F_002_SCO,8,100,5,formalin,scorpaenid,TBD,3.56,0.84,FLE,,
EZ08_5_F_003_SCO,8,100,5,formalin,scorpaenid,TBD,3.27,0.95,FLE,,
EZ08_5_F_004_SCA,8,100,5,formalin,scarid,TBD,5.39,1.14,FLE,,
EZ08_5_F_004_SCA,8,100,5,formalin,scarid,TBD,6.42,1.22,POS,,
EZ08_5_F_004_SCA,8,100,5,formalin,scarid,TBD,7.35,1.38,POS,,
EZ08_5_F_005_SCA,8,100,5,formalin,scarid,TBD,5.98,1.07,POS,,
EZ08_5_F_005_SCA,8,100,5,formalin,scarid,TBD,3.99,0.57,FLE,,
EZ08_5_F_006_SCA,8,100,5,formalin,scarid,TBD,3.2,0.47,FLE,,
EZ08_5_F_006_SCA,8,100,5,formalin,scarid,TBD,3.11,0.47,FLE,,
EZ08_5_F_007_SCA,8,100,5,formalin,scarid,TBD,4.6,0.63,FLE,,
EZ08_5_F_007_SCA,8,100,5,formalin,scarid,TBD,4.6,0.61,FLE,,
EZ08_5_F_007_SCA,8,100,5,formalin,scarid,TBD,4.37,0.73,FLE,,
EZ08_5_F_008_SCA,8,100,5,formalin,scarid,TBD,4.24,0.59,FLE,,
EZ08_5_F_008_SCA,8,100,5,formalin,scarid,TBD,4.2,0.62,POS,,
EZ08_5_F_008_SCA,8,100,5,formalin,scarid,TBD,4.27,0.46,POS,,
EZ08_5_F_009_LAB,8,100,5,formalin,labrid,TBD,3.77,0.95,POS,,
EZ08_5_F_009_LAB,8,100,5,formalin,labrid,TBD,3.99,1.07,POS,,
EZ08_5_F_009_LAB,8,100,5,formalin,labrid,TBD,4.54,1.06,POS,,
EZ08_5_F_009_LAB,8,100,5,formalin,labrid,TBD,4.18,1.06,POS,,
EZ08_5_F_010_LAB,8,100,5,formalin,labrid,TBD,3.37,0,PRE,,
EZ08_5_F_010_LAB,8,100,5,formalin,labrid,TBD,3.19,0,PRE,,
EZ08_5_F_010_LAB,8,100,5,formalin,labrid,TBD,3.57,0.81,FLE,,
EZ08_5_F_010_LAB,8,100,5,formalin,labrid,TBD,3.31,0,PRE,,
EZ08_5_F_011_LAB,8,100,5,formalin,labrid,TBD,4.51,0.82,POS,,
EZ08_5_F_011_LAB,8,100,5,formalin,labrid,TBD,4.48,1.08,POS,,
EZ08_5_F_011_LAB,8,100,5,formalin,labrid,TBD,3.95,1,FLE,,
EZ08_5_F_012_LAB,8,100,5,formalin,labrid,TBD,3.98,0.93,POS,,
EZ08_5_F_012_LAB,8,100,5,formalin,labrid,TBD,3.65,0.81,FLE,,
EZ08_5_F_012_LAB,8,100,5,formalin,labrid,TBD,3.81,0.38,FLE,,
EZ08_5_F_013_LAB,8,100,5,formalin,labrid,TBD,4.57,0.51,POS,,
EZ08_5_F_013_LAB,8,100,5,formalin,labrid,TBD,3.71,0.81,POS,,
EZ08_5_F_013_LAB,8,100,5,formalin,labrid,TBD,5.42,1.11,POS,,
EZ08_5_F_014_LAB,8,100,5,formalin,labrid,TBD,3.78,0.38,FLE,,
EZ08_5_F_014_LAB,8,100,5,formalin,labrid,TBD,4.25,1.17,POS,,
EZ08_5_F_014_LAB,8,100,5,formalin,labrid,TBD,4.5,0.88,POS,,
EZ08_5_F_015_LAB,8,100,5,formalin,labrid,TBD,3.84,0.95,POS,,
EZ08_5_F_015_LAB,8,100,5,formalin,labrid,TBD,3.92,0.73,POS,,
EZ08_5_F_015_LAB,8,100,5,formalin,labrid,TBD,4.03,0.61,POS,,
EZ08_5_F_016_LAB,8,100,5,formalin,labrid,TBD,4.29,1.2,POS,,
EZ08_5_F_016_LAB,8,100,5,formalin,labrid,TBD,4.19,1.24,POS,,
EZ08_5_F_016_LAB,8,100,5,formalin,labrid,TBD,3.85,0.93,POS,,
EZ08_5_F_017_LAB,8,100,5,formalin,labrid,TBD,2.95,0.45,FLE,,
EZ08_5_F_017_LAB,8,100,5,formalin,labrid,TBD,2.86,0.35,FLE,,
EZ08_5_F_017_LAB,8,100,5,formalin,labrid,TBD,4.52,0.65,POS,,
EZ08_5_F_018_LAB,8,100,5,formalin,labrid,TBD,3.15,0,PRE,,
N08_1_E_001_MUL,8,0,1,ethanol,mullid,TBD,17.4,3.7,POS,,
N08_1_E_002_SCO,8,0,1,ethanol,scorpaenid,TBD,5.22,1.47,POS,,
N08_1_E_002_SCO,8,0,1,ethanol,scorpaenid,TBD,4.54,0.49,FLE,,
N08_1_E_002_SCO,8,0,1,ethanol,scorpaenid,TBD,4.41,0.73,FLE,,
N08_1_E_003_SCO,8,0,1,ethanol,scorpaenid,TBD,4.45,0.9,FLE,,
N08_1_E_004_SCA,8,0,1,ethanol,scarid,TBD,5.51,0.8,POS,,
N08_1_E_005_LAB,8,0,1,ethanol,labrid,TBD,5.05,1.45,POS,,
N08_1_E_005_LAB,8,0,1,ethanol,labrid,TBD,6.09,1.56,POS,,
N08_1_E_006_LAB,8,0,1,ethanol,labrid,TBD,5.04,1.33,POS,,
N08_1_E_006_LAB,8,0,1,ethanol,labrid,TBD,4.01,0.75,FLE,,
N08_1_F_001_SCA,8,0,1,formalin,scarid,TBD,4.96,0.75,POS,,
N08_1_F_001_SCA,8,0,1,formalin,scarid,TBD,4.75,0.85,POS,,
N08_1_F_001_SCA,8,0,1,formalin,scarid,TBD,4.5,0.61,FLE,,
N08_1_F_002_SCA,8,0,1,formalin,scarid,TBD,4.83,0.82,POS,,
N08_1_F_002_SCA,8,0,1,formalin,scarid,TBD,4.59,0.74,POS,,
N08_1_F_002_SCA,8,0,1,formalin,scarid,TBD,4.23,0.34,FLE,,
N08_1_F_003_SCO,8,0,1,formalin,scorpaenid,TBD,3.96,0.98,FLE,,
N08_1_F_003_SCO,8,0,1,formalin,scorpaenid,TBD,4.94,1.24,FLE,,
N08_1_F_003_SCO,8,0,1,formalin,scorpaenid,TBD,4.09,0,PRE,,
N08_1_F_004_SCO,8,0,1,formalin,scorpaenid,TBD,6.31,1.57,POS,,
N08_1_F_005_SCO,8,0,1,formalin,scorpaenid,TBD,4.57,1.05,FLE,,
N08_1_F_006_SCO,8,0,1,formalin,scorpaenid,TBD,3.94,0,PRE,,
N08_1_F_006_SCO,8,0,1,formalin,scorpaenid,TBD,3.46,0,PRE,,
N08_1_F_006_SCO,8,0,1,formalin,scorpaenid,TBD,3.26,0,PRE,,
N08_1_F_006_SCO,8,0,1,formalin,scorpaenid,TBD,2.82,0,PRE,,
N08_1_F_007_SCO,8,0,1,formalin,scorpaenid,TBD,4.49,1.24,FLE,,
N08_1_F_007_SCO,8,0,1,formalin,scorpaenid,TBD,4.59,0.86,FLE,,
N08_1_F_007_SCO,8,0,1,formalin,scorpaenid,TBD,4.29,1.07,FLE,,
N08_1_F_008_LAB,8,0,1,formalin,labrid,TBD,6.61,0.79,FLE,,
N08_1_F_008_LAB,8,0,1,formalin,labrid,TBD,5.36,1.11,POS,,
N08_1_F_008_LAB,8,0,1,formalin,labrid,TBD,4.91,1.38,POS,,
N08_1_F_009_LAB,8,0,1,formalin,labrid,TBD,4.96,1.1,FLE,,
N08_1_F_009_LAB,8,0,1,formalin,labrid,TBD,5.47,1.26,FLE,,
N08_1_F_009_LAB,8,0,1,formalin,labrid,TBD,4.17,0.92,FLE,,
N08_1_F_010_LAB,8,0,1,formalin,labrid,TBD,3.9,0.85,FLE,,
N08_1_F_010_LAB,8,0,1,formalin,labrid,TBD,3.71,0.92,FLE,,
N08_1_F_010_LAB,8,0,1,formalin,labrid,TBD,4.23,1.09,FLE,,
N08_1_F_010_LAB,8,0,1,formalin,labrid,TBD,3.56,0.58,FLE,,
N08_1_F_010_LAB,8,0,1,formalin,labrid,TBD,3.41,0.49,FLE,,
N08_1_F_011_LAB,8,0,1,formalin,labrid,TBD,3.69,0,PRE,,
N08_1_F_011_LAB,8,0,1,formalin,labrid,TBD,4.12,1.03,FLE,,
N08_1_F_011_LAB,8,0,1,formalin,labrid,TBD,3.81,0.88,FLE,,
N08_1_F_011_LAB,8,0,1,formalin,labrid,TBD,3.92,1.05,FLE,,
N08_1_F_011_LAB,8,0,1,formalin,labrid,TBD,4.02,0.75,FLE,,
N08_2_E_001_SYN,8,0,2,ethanol,synodontid,TBD,20,2.08,POS,,
N08_2_E_002_SYN,8,0,2,ethanol,synodontid,TBD,9.57,0,PRE,,
N08_2_E_003_MUL,8,0,2,ethanol,mullid,TBD,17.04,2.65,POS,,
N08_2_E_004_MUL,8,0,2,ethanol,mullid,TBD,16.63,3.6,POS,,
N08_2_E_004_MUL,8,0,2,ethanol,mullid,TBD,17.01,3.43,POS,,
N08_2_E_004_MUL,8,0,2,ethanol,mullid,TBD,14.32,3.11,POS,,
N08_2_E_005_MUL,8,0,2,ethanol,mullid,TBD,13.27,3.49,POS,,
N08_2_E_008_SCO,8,0,2,ethanol,scorpaenid,TBD,4.68,1.35,POS,,
N08_2_E_008_SCO,8,0,2,ethanol,scorpaenid,TBD,4.31,1.26,POS,,
N08_2_E_009_SCO,8,0,2,ethanol,scorpaenid,TBD,9.16,2.19,POS,,
N08_2_E_009_SCO,8,0,2,ethanol,scorpaenid,TBD,5.23,1.48,POS,,
N08_2_E_010_LAB,8,0,2,ethanol,labrid,TBD,4.2,1.2,POS,,
N08_2_E_010_LAB,8,0,2,ethanol,labrid,TBD,4.63,1.48,POS,,
N08_2_E_010_LAB,8,0,2,ethanol,labrid,TBD,4.34,0.85,POS,,
N08_2_E_010_LAB,8,0,2,ethanol,labrid,TBD,4.84,1.07,POS,,
N08_2_E_010_LAB,8,0,2,ethanol,labrid,TBD,4.97,1.36,POS,,
N08_2_F_001_SYD,8,0,2,formalin,synodontid,TBD,6.09,0,PRE,,
N08_2_F_002_SCO,8,0,2,formalin,scorpaenid,TBD,4.66,1.32,POS,,
N08_2_F_002_SCO,8,0,2,formalin,scorpaenid,TBD,5.03,1.12,POS,,
N08_2_F_002_SCO,8,0,2,formalin,scorpaenid,TBD,4.31,0.81,FLE,,
N08_2_F_002_SCO,8,0,2,formalin,scorpaenid,TBD,3.72,0.76,FLE,,
N08_2_F_002_SCO,8,0,2,formalin,scorpaenid,TBD,2.7,0,PRE,,
N08_2_F_004_SCA,8,0,2,formalin,scarid,TBD,4.89,0.82,POS,,
N08_2_F_004_SCA,8,0,2,formalin,scarid,TBD,3.71,0.67,FLE,,
N08_2_F_004_SCA,8,0,2,formalin,scarid,TBD,6.92,1.16,POS,,
N08_2_F_004_SCA,8,0,2,formalin,scarid,TBD,3.82,0,PRE,,
N08_2_F_004_SCA,8,0,2,formalin,scarid,TBD,6.04,0.98,POS,,
N08_2_F_004_SCA,8,0,2,formalin,scarid,TBD,4.29,0.8,FLE,,
N08_2_F_004_SCA,8,0,2,formalin,scarid,TBD,3.58,0.55,FLE,,
N08_2_F_004_SCA,8,0,2,formalin,scarid,TBD,3.97,0.67,FLE,,
N08_2_F_005_SCA,8,0,2,formalin,scarid,TBD,6.38,1.13,POS,,
N08_2_F_005_SCA,8,0,2,formalin,scarid,TBD,5.84,1.02,POS,,
N08_2_F_005_SCA,8,0,2,formalin,scarid,TBD,4.4,0.53,POS,,
N08_2_F_005_SCA,8,0,2,formalin,scarid,TBD,4.63,0.73,POS,,
N08_2_F_005_SCA,8,0,2,formalin,scarid,TBD,4.61,0.68,POS,,
N08_2_F_005_SCA,8,0,2,formalin,scarid,TBD,4.94,0.68,POS,,
N08_2_F_006_SCA,8,0,2,formalin,scarid,TBD,4.55,0.73,FLE,,
N08_2_F_006_SCA,8,0,2,formalin,scarid,TBD,3.96,0.68,FLE,,
N08_2_F_006_SCA,8,0,2,formalin,scarid,TBD,3.48,0,PRE,,
N08_2_F_006_SCA,8,0,2,formalin,scarid,TBD,3.89,0.43,FLE,,
N08_2_F_007_SCA,8,0,2,formalin,scarid,TBD,4.12,0.71,FLE,,
N08_2_F_008_LAB,8,0,2,formalin,labrid,TBD,4.02,0.87,FLE,,
N08_2_F_008_LAB,8,0,2,formalin,labrid,TBD,4.69,0.98,POS,,
N08_2_F_008_LAB,8,0,2,formalin,labrid,TBD,3.9,0.89,FLE,,
N08_2_F_008_LAB,8,0,2,formalin,labrid,TBD,3.72,0.76,FLE,,
N08_2_F_008_LAB,8,0,2,formalin,labrid,TBD,3.65,0.62,FLE,,
N08_2_F_008_LAB,8,0,2,formalin,labrid,TBD,5.48,1.2,POS,,
N08_2_F_009_LAB,8,0,2,formalin,labrid,TBD,5.36,1.29,POS,,
N08_2_F_009_LAB,8,0,2,formalin,labrid,TBD,3.62,0.87,FLE,,
N08_2_F_009_LAB,8,0,2,formalin,labrid,TBD,3.74,0.97,FLE,,
N08_2_F_009_LAB,8,0,2,formalin,labrid,TBD,4.87,1.04,POS,,
N08_2_F_009_LAB,8,0,2,formalin,labrid,TBD,4.52,0.99,POS,,
N08_2_F_009_LAB,8,0,2,formalin,labrid,TBD,5.33,0.71,POS,,
N08_2_F_010_LAB,8,0,2,formalin,labrid,TBD,6.6,1.17,POS,,
N08_2_F_010_LAB,8,0,2,formalin,labrid,TBD,5.35,1.25,POS,,
N08_2_F_010_LAB,8,0,2,formalin,labrid,TBD,2.91,0.76,FLE,,
N08_2_F_010_LAB,8,0,2,formalin,labrid,TBD,3.68,0.55,FLE,,
N08_2_F_010_LAB,8,0,2,formalin,labrid,TBD,3.37,0.86,POS,,
N08_2_F_010_LAB,8,0,2,formalin,labrid,TBD,5.21,1.38,POS,,
N08_2_F_011_LAB,8,0,2,formalin,labrid,TBD,2.87,0,PRE,,
N08_2_F_011_LAB,8,0,2,formalin,labrid,TBD,3.26,0,PRE,,
N08_2_F_011_LAB,8,0,2,formalin,labrid,TBD,4.12,1.04,POS,,
N08_2_F_011_LAB,8,0,2,formalin,labrid,TBD,4.05,1.25,POS,,
N08_2_F_011_LAB,8,0,2,formalin,labrid,TBD,4.16,0.34,POS,,
N08_2_F_011_LAB,8,0,2,formalin,labrid,TBD,3.3,0.54,FLE,,
EZ09_2_F_001_SER,9,50,2,formalin,serranid,TBD,2.9,0,PRE,,
EZ09_2_F_001_SER,9,50,2,formalin,serranid,TBD,2.72,0,PRE,,
EZ09_2_F_001_SER,9,50,2,formalin,serranid,TBD,3.83,0.39,FLE,,
EZ09_2_F_002_LAB,9,50,2,formalin,labrid,TBD,6.39,1.64,POS,,
EZ09_2_F_002_LAB,9,50,2,formalin,labrid,TBD,5.42,1.2,POS,,
EZ09_3_E_002_LAB,9,100,3,ethanol,labrid,TBD,7.85,1.79,POS,,
EZ09_3_F_001_POM,9,100,3,formalin,pomacentrid,TBD,4.86,0.96,FLE,,
EZ09_3_F_002_MUL,9,100,3,formalin,mullid,TBD,5.4,1.02,POS,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,3.04,0,PRE,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,2.43,1,PRE,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,4.15,2,PRE,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,3.63,3,PRE,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,4.3,4,PRE,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,4.42,5,PRE,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,4.07,0.37,FLE,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,4.2,0,PRE,,
EZ09_3_F_004_SER,9,100,3,formalin,serranid,TBD,4.22,0.49,FLE,,
EZ09_4_F_001_POM,9,50,4,formalin,pomacentrid,TBD,3.65,0.64,FLE,,
EZ09_4_F_001_POM,9,50,4,formalin,pomacentrid,TBD,3.25,0,PRE,,
EZ09_4_F_001_POM,9,50,4,formalin,pomacentrid,TBD,3.37,0.3,FLE,,
EZ09_4_F_001_POM,9,50,4,formalin,pomacentrid,TBD,3.54,0.54,FLE,,
EZ09_4_F_002_POM,9,50,4,formalin,pomacentrid,TBD,3.37,0.36,FLE,,
EZ09_4_F_002_POM,9,50,4,formalin,pomacentrid,TBD,3.36,0,PRE,,
EZ09_4_F_002_POM,9,50,4,formalin,pomacentrid,TBD,3.89,0,PRE,,
EZ09_4_F_002_POM,9,50,4,formalin,pomacentrid,TBD,3.95,0,PRE,,
EZ09_4_F_002_POM,9,50,4,formalin,pomacentrid,TBD,3.87,0,PRE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,4.02,0.66,FLE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,3.99,0.39,FLE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,3.65,0.47,FLE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,3.93,0,PRE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,3.69,0.5,FLE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,4.09,0,PRE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,3.02,0.39,FLE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,3.45,0,PRE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,3.63,0,PRE,,
EZ09_4_F_003_POM,9,50,4,formalin,pomacentrid,TBD,4.6,0.9,FLE,,
EZ09_4_F_005_POM,9,50,4,formalin,pomacentrid,TBD,3.85,0,PRE,,
EZ09_4_F_005_POM,9,50,4,formalin,pomacentrid,TBD,3.57,0,PRE,,
EZ09_4_F_005_POM,9,50,4,formalin,pomacentrid,TBD,3.63,0,PRE,,
EZ09_4_F_005_POM,9,50,4,formalin,pomacentrid,TBD,4.06,0,PRE,,
EZ09_4_F_005_POM,9,50,4,formalin,pomacentrid,TBD,3.98,0.76,FLE,,
EZ09_4_F_006_SYD,9,50,4,formalin,synodontid,TBD,12.74,1.01,FLE,,
EZ09_4_F_006_SYD,9,50,4,formalin,synodontid,TBD,16.9,1.7,FLE,,
EZ09_4_F_007_MUL,9,50,4,formalin,mullid,TBD,4.87,0.64,FLE,,
EZ09_4_F_007_MUL,9,50,4,formalin,mullid,TBD,6.1,0.91,FLE,,
EZ09_4_F_007_MUL,9,50,4,formalin,mullid,TBD,4.53,0.68,FLE,,
EZ09_4_F_007_MUL,9,50,4,formalin,mullid,TBD,4.77,0.77,FLE,,
EZ09_4_F_007_MUL,9,50,4,formalin,mullid,TBD,4.29,0,PRE,,
EZ09_4_F_008_MUL,9,50,4,formalin,mullid,TBD,3.95,0,PRE,,
EZ09_4_F_008_MUL,9,50,4,formalin,mullid,TBD,4.25,0,PRE,,
EZ09_4_F_008_MUL,9,50,4,formalin,mullid,TBD,5.11,0.61,FLE,,
EZ09_4_F_008_MUL,9,50,4,formalin,mullid,TBD,4.44,0,PRE,,
EZ09_4_F_008_MUL,9,50,4,formalin,mullid,TBD,4.22,0,PRE,,
EZ09_4_F_008_MUL,9,50,4,formalin,mullid,TBD,4.78,0.52,FLE,,
EZ09_4_F_008_MUL,9,50,4,formalin,mullid,TBD,4.86,0,PRE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,4.87,0.41,FLE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,4.87,0.48,FLE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,3.52,0.52,FLE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,4.24,0.45,FLE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,5.46,0.6,FLE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,3.54,0.27,FLE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,4.34,0.35,FLE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,5.27,0.59,FLE,,
EZ09_4_F_013_LAB,9,50,4,formalin,labrid,TBD,4.32,0.43,FLE,,
EZ09_4_F_014_LAB,9,50,4,formalin,labrid,TBD,3.47,0,PRE,,
EZ09_4_F_014_LAB,9,50,4,formalin,labrid,TBD,7.35,0.73,POS,,
EZ09_4_F_014_LAB,9,50,4,formalin,labrid,TBD,6.7,1.1,POS,,
EZ09_4_F_014_LAB,9,50,4,formalin,labrid,TBD,5.44,0.55,POS,,
EZ09_4_F_014_LAB,9,50,4,formalin,labrid,TBD,5.9,0.69,POS,,
EZ09_4_F_014_LAB,9,50,4,formalin,labrid,TBD,7.24,1.43,POS,,
EZ09_4_F_014_LAB,9,50,4,formalin,labrid,TBD,5.14,0.46,FLE,,
EZ09_4_F_015_LAB,9,50,4,formalin,labrid,TBD,6.1,0.55,POS,,
EZ09_4_F_015_LAB,9,50,4,formalin,labrid,TBD,4.72,0.38,FLE,,
EZ09_4_F_015_LAB,9,50,4,formalin,labrid,TBD,5.82,0.88,FLE,,
EZ09_4_F_015_LAB,9,50,4,formalin,labrid,TBD,4.29,0.46,FLE,,
EZ09_4_F_015_LAB,9,50,4,formalin,labrid,TBD,4.29,0.4,FLE,,
EZ09_4_F_015_LAB,9,50,4,formalin,labrid,TBD,6.89,2.03,POS,,
EZ09_4_F_016_LAB,9,50,4,formalin,labrid,TBD,5.85,0.59,POS,,
